code,name,active,concept_status,semantic_types,umls_cui,relation_types,relation_groups,definitions,synonym_count,nci_url
C3339,Familial Adenomatous Polyposis,True,DEFAULT,Disease or Syndrome,C0032580,Disease_Has_Associated_Disease|Disease_May_Have_Associated_Disease,role,"An autosomal dominant disorder, characterized by the presence of multiple adenomas in the colon and rectum. It is caused by a germline mutation in the adenomatous polyposis coli (APC) gene which is located on the long arm of chromosome 5. The adenomas are most often tubular, and they have the tendency to progress to adenocarcinoma. They can occur throughout the colon, but they tend to concentrate in the rectum and sigmoid colon. The colorectal adenomas are detected during endoscopic examination between the age of 10 and 20 years. The adenomas increase in size and numbers with age, and there is usually progression of one or more adenomas to adenocarcinoma. The mean age of development of adenocarcinoma is about 40 years. Signs include rectal bleeding and mucousy diarrhea. | An inherited condition in which numerous polyps (growths that protrude from mucous membranes) form on the inside walls of the colon and rectum. It increases the risk for colon cancer.",21,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C3339
C178243,Family Cancer History Relative Primary Diagnosis Question,True,DEFAULT,Intellectual Product,,Has_GDC_Value|Is_Value_For_GDC_Property,association,A request to report the primary diagnosis for family members who were diagnosed with a neoplastic disease.,4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C178243
C36156,Favorable Clinical Outcome,True,DEFAULT,Finding,C1333602,Disease_May_Have_Finding,role,A beneficial result in response to clinical management.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C36156
C3038,Fever,True,DEFAULT,Sign or Symptom,C0015967,Disease_May_Have_Finding,role,"A disorder characterized by elevation of the body's temperature above the upper limit of normal. | An increase in body temperature above normal (98.6 degrees F), usually caused by disease. | Elevation of body temperature above normal due to inflammatory or immune responses. | Elevation of body temperature above normal due to the bodies own responses. | Elevation of body temperature above normal due to the production of more heat than the body is able to dissipate. | Temperature greater than or equal to 100.4 degrees F (38.0 degrees C) | The elevation of the body's temperature above the upper limit of normal, usually taken as 37.7 degrees Celsius.",13,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C3038
C136256,Fluorouracil Infusional/Leucovorin Regimen,True,DEFAULT,Therapeutic or Preventive Procedure,,Regimen_Has_Accepted_Use_For_Disease,role,"A regimen consisting of infusional fluorouracil and leucovorin that is used for the treatment of colon, vaginal, and gastric cancers, ampullary adenocarcinoma, and thymomas and thymic carcinomas.",9,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C136256
C157711,GDC Terminology,True,DEFAULT,Intellectual Product,,Concept_In_Subset,association,Terminology that supports the Genomic Data Commons (GDC).,3,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C157711
C177537,GDC Value Terminology,True,DEFAULT,Intellectual Product,,Concept_In_Subset,association,Terminology that supports the values for properties in the Genomic Data Commons (GDC) data model.,3,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C177537
C6728,Gardner Syndrome,True,DEFAULT,Disease or Syndrome,C0017097,Disease_Has_Associated_Disease,role,"A variant of familial adenomatous polyposis. It is an autosomal dominant syndrome characterized by multiple colonic polyps predisposing to carcinoma of the colon, osteomas of the skull, epidermoid cysts, and fibromas. It is associated with mutation of the APC gene.",5,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C6728
C33923,Glandular Cell,True,DEFAULT,Cell,C1517548,Disease_Has_Normal_Cell_Origin,role,An epithelial cell which may release secretions to a free epithelial surface (exocrine) or to the circulatory system (endocrine).,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C33923
C43573,Glandular Differentiation,True,DEFAULT,Finding,C1711212,Disease_Excludes_Finding,role,A microscopic finding indicating the presence of cells with glandular differentiation in a tumor sample.,3,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C43573
C43370,Glandular Epithelium,True,DEFAULT,Tissue,C0682578,Disease_Has_Normal_Tissue_Origin,role,,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C43370
C12615,Glial Cell,True,DEFAULT,Cell,C0027836,Disease_Excludes_Normal_Cell_Origin,role,"A non-neuronal cell of the nervous system. Glial cells have diverse roles, including in regulation of neuronal survival and differentiation, maintenance of ion and neurotransmitter concentrations in the neuronal environment, synapse formation, and support of synaptic interactions and electrical signal propagation. | Any of the cells that hold nerve cells in place and help them work the way they should. The types of neuroglia include oligodendrocytes, astrocytes, microglia, and ependymal cells.",11,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C12615
C201135,Goblet Cell Adenocarcinoma,True,DEFAULT,Neoplastic Process,C0205695,is_parent_of,hierarchy,A rare adenocarcinoma of the digestive system that exhibits neuroendocrine differentiation and is associated with the presence of neoplastic signet-ring cells resembling goblet cells of the intestine.,8,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C201135
C28077,Grade 1,True,DEFAULT,Classification,C1282907,Disease_Is_Grade,role,A morphologic qualifier indicating that a cancerous lesion is well differentiated. | A term used to describe cells that look nearly normal under a microscope. These cells are less likely to grow and spread more quickly than cells in high-grade cancer or in growths that may become cancer.,21,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C28077
C28078,Grade 2,True,DEFAULT,Classification,C1522446,Disease_Is_Grade,role,A morphologic qualifier indicating that a cancerous lesion is moderately differentiated.,18,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C28078
C28079,Grade 3,True,DEFAULT,Classification,C0450094,Disease_Is_Grade,role,A morphologic qualifier indicating that a cancerous lesion is poorly differentiated.,17,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C28079
C43612,Hepatobiliary System,True,DEFAULT,Anatomical Structure,C1711359,Disease_Has_Associated_Anatomic_Site,role,"Having to do with the liver, bile ducts, and/or gallbladder. | The body system that includes the liver, gallbladder, and associated ducts. | The liver, gallbladder, and associated ducts, considered collectively.",4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C43612
C66950,Hepatoid Adenocarcinoma,True,DEFAULT,Neoplastic Process,C1266090,is_parent_of,hierarchy,"An adenocarcinoma with morphologic characteristics similar to hepatocellular carcinoma, arising from an anatomic site other than the liver.",5,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C66950
C165470,Hereditary Colorectal Cancer Syndrome,True,DEFAULT,Disease or Syndrome,,Disease_Has_Associated_Disease,role,"A group of hereditary neoplastic syndromes that affect the colon and rectum. Included in this grouping are hereditary nonpolyposis colorectal cancer (HNPCCC) , familial adenomatous polyposis (FAP), and the hamartomatous polyposis syndromes.",4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C165470
C120084,Hereditary Colorectal Cancer Type X,True,DEFAULT,Disease or Syndrome,C3896578,Disease_Has_Associated_Disease,role,Hereditary nonpolyposis colorectal cancer syndrome characterized by the absence of germline mutations in DNA mismatch-repair genes.,4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C120084
C54062,Hereditary Lesion,True,DEFAULT,Finding,C1708351,Disease_Has_Finding,role,A pathologic process inherited in a familial pattern.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C54062
C9479,Hereditary Malignant Neoplasm,True,DEFAULT,Neoplastic Process,C1333600,is_parent_of,hierarchy,"Cancer that occurs in families more often than would be expected by chance.  These cancers often occur at an early age, and may indicate the presence of a gene mutation that increases the risk of cancer. They may also be a sign of shared environmental or lifestyle factors. | Malignant neoplasms occurring in families at a rate greater than that expected by chance and caused by germline mutations in a specific gene.",7,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C9479
C220637,Hereditary Mixed Polyposis Syndrome,True,DEFAULT,Disease or Syndrome,,Disease_May_Have_Associated_Disease,role,"A rare autosomal dominant colorectal neoplasm predisposition syndrome caused by duplications in the regulatory region upstream of the GREM1 gene. It is characterized by the development of colorectal polyps of different histologies, individual colorectal polyps that contain components of more than one histological type, and a predisposition to colorectal adenocarcinoma.",3,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C220637
C120083,Hereditary Nonpolyposis Colorectal Cancer Syndrome,True,DEFAULT,Disease or Syndrome,C0009405,Disease_Has_Associated_Disease,role,"An inherited disorder in which affected individuals have a higher-than-normal chance of developing colorectal cancer and certain other types of cancer, often before the age of 50. | An inherited syndrome characterized by the development of several cancers, particularly colon and rectal cancers.  It includes Lynch syndrome which is associated with germline mutations in DNA mismatch-repair genes and familial colorectal cancer type X which is characterized by the absence of germline mutations in DNA mismatch-repair genes.",11,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C120083
C14158,High Grade,True,DEFAULT,Classification,,Disease_Is_Grade,role,A term used to describe cells that look abnormal under a microscope. These cells are more likely to grow and spread quickly than cells in low-grade cancer or in growths that may become cancer. | Used to describe tumor samples that exhibit poorly differentiated or undifferentiated cells. They are generally expected to be fast growing and aggressive.,7,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C14158
C35960,High Mitotic Activity,True,DEFAULT,Finding,C1334022,Disease_Has_Finding,role,"The presence of a high number of mitotic figures in a malignant tumor sample. It is associated with a higher rate of tumor recurrence and distant metastases, and a shorter survival.",2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C35960
C36493,High-Frequency Microsatellite Instability,True,DEFAULT,Cell or Molecular Dysfunction,C1512430,Disease_Has_Molecular_Abnormality|Disease_May_Have_Molecular_Abnormality,role,The presence of genomic instability associated with defective DNA mismatch repair in greater than 30% of the microsatellite instability (MSI) biomarkers in a tumor sample.,9,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C36493
C176985,Histology ICD-O Morphology Code,True,DEFAULT,Intellectual Product,,Has_GDC_Value|Is_Value_For_GDC_Property,association,Codes for the histologic type of the tumor being reported using ICD-O.,6,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C176985
C162258,Hypermutated Sample,True,DEFAULT,Laboratory or Test Result,,Disease_Has_Finding,role,A molecular finding indicating that the mutation rate is higher than 10 mutations per megabase (Mb) in a tissue sample.,2,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C162258
C177621,ICD-O-3 Morphology Term Diagnosis Question,True,DEFAULT,Intellectual Product,,Has_GDC_Value|Is_Value_For_GDC_Property,association,A request to report the ICD-O-3 morphology term that represents the neoplastic disease diagnosis for an individual.,4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C177621
C63594,IFL Regimen,True,DEFAULT,Therapeutic or Preventive Procedure,C1881119,Regimen_Has_Accepted_Use_For_Disease,role,"A regimen consisting of irinotecan, fluorouracil and leucovorin, all administered as bolus doses, and used for the treatment of advanced stage colorectal cancer.",8,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C63594
C63607,IFL-Bevacizumab Regimen,True,DEFAULT,Therapeutic or Preventive Procedure,C1881116,Regimen_Has_Accepted_Use_For_Disease,role,"A regimen consisting of irinotecan, fluorouracil, leucovorin and bevacizumab used for the treatment of advanced stage colorectal cancer.",14,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C63607
C63717,IFL-Douillard Regimen,True,DEFAULT,Therapeutic or Preventive Procedure,C1881117,Regimen_Has_Accepted_Use_For_Disease,role,"A regimen consisting of irinotecan, infusional fluorouracil and leucovorin used for the treatment of advanced stage colorectal cancer. This regimen differs from the FOLFIRI regimen with regards to the dose of fluorouracil administered.",4,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C63717
