source,source_label,relation_code,relation_type,relation_label_cn,target,target_label,relation_group,direction,research_tier
C8635,Stage III Rectosigmoid Cancer AJCC v6,A8,Concept_In_Subset,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out,metadata
C8635,Stage III Rectosigmoid Cancer AJCC v6,A8,Concept_In_Subset,Concept_In_Subset,C116977,CTRP Terminology,association,out,metadata
C8635,Stage III Rectosigmoid Cancer AJCC v6,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out,constraint
C8635,Stage III Rectosigmoid Cancer AJCC v6,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out,constraint
C8635,Stage III Rectosigmoid Cancer AJCC v6,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out,constraint
C8635,Stage III Rectosigmoid Cancer AJCC v6,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out,constraint
C8635,Stage III Rectosigmoid Cancer AJCC v6,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out,constraint
C8635,Stage III Rectosigmoid Cancer AJCC v6,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out,constraint
C8635,Stage III Rectosigmoid Cancer AJCC v6,R105,Disease_Has_Abnormal_Cell,异常细胞,C12917,Malignant Cell,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R105,Disease_Has_Abnormal_Cell,异常细胞,C36779,Malignant Epithelial Cell,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R105,Disease_Has_Abnormal_Cell,异常细胞,C12922,Neoplastic Cell,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R105,Disease_Has_Abnormal_Cell,异常细胞,C36753,Neoplastic Epithelial Cell,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C54189,Colorectal Region,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12378,Digestive System,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12736,Intestine,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12379,Large Intestine,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C54188,Rectosigmoid Region,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R108,Disease_Has_Finding,伴随 finding,C54172,Carcinomatous Component Present,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R108,Disease_Has_Finding,伴随 finding,C53596,Epithelial Component Present,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R108,Disease_Has_Finding,伴随 finding,C36115,Malignant Cellular Infiltrate,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R104,Disease_Has_Normal_Cell_Origin,正常细胞来源,C12578,Epithelial Cell,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C45714,Epithelial Tissue,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C32926,Large Intestinal Mucosa,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C54189,Colorectal Region,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C12378,Digestive System,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C54188,Rectosigmoid Region,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R88,Disease_Is_Stage,疾病分期,C90529,AJCC v6 Stage,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R88,Disease_Is_Stage,疾病分期,C27970,Stage III,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17567,APC Gene,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R176,Disease_Mapped_To_Gene,疾病-基因映射,C18363,BRAF Gene,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R176,Disease_Mapped_To_Gene,疾病-基因映射,C25785,KRAS Gene,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17359,TP53 Gene,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R115,Disease_May_Have_Finding,可伴随 finding,C26682,Abdominal Pain,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R115,Disease_May_Have_Finding,可伴随 finding,C37930,Constipation,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R115,Disease_May_Have_Finding,可伴随 finding,C3038,Fever,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R115,Disease_May_Have_Finding,可伴随 finding,C78438,Lower Gastrointestinal Hemorrhage,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R115,Disease_May_Have_Finding,可伴随 finding,C60661,Tenesmus,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R115,Disease_May_Have_Finding,可伴随 finding,C3445,Weight Loss,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C40430,BRAF Gene Mutation,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36493,High-Frequency Microsatellite Instability,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36683,Inactivating APC Gene Mutation,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36665,KRAS Gene Amplification,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C43597,MYC Gene Mutation,role,out,biomedical
C8635,Stage III Rectosigmoid Cancer AJCC v6,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36329,TP53 Gene Inactivation,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,A8,Concept_In_Subset,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out,metadata
C89997,Stage III Rectosigmoid Cancer AJCC v7,A8,Concept_In_Subset,Concept_In_Subset,C116977,CTRP Terminology,association,out,metadata
C89997,Stage III Rectosigmoid Cancer AJCC v7,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out,constraint
C89997,Stage III Rectosigmoid Cancer AJCC v7,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out,constraint
C89997,Stage III Rectosigmoid Cancer AJCC v7,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out,constraint
C89997,Stage III Rectosigmoid Cancer AJCC v7,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out,constraint
C89997,Stage III Rectosigmoid Cancer AJCC v7,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out,constraint
C89997,Stage III Rectosigmoid Cancer AJCC v7,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out,constraint
C89997,Stage III Rectosigmoid Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,异常细胞,C12917,Malignant Cell,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,异常细胞,C36779,Malignant Epithelial Cell,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,异常细胞,C12922,Neoplastic Cell,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,异常细胞,C36753,Neoplastic Epithelial Cell,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C54189,Colorectal Region,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12378,Digestive System,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12736,Intestine,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12379,Large Intestine,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C54188,Rectosigmoid Region,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R108,Disease_Has_Finding,伴随 finding,C54172,Carcinomatous Component Present,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R108,Disease_Has_Finding,伴随 finding,C53596,Epithelial Component Present,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R108,Disease_Has_Finding,伴随 finding,C36115,Malignant Cellular Infiltrate,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R104,Disease_Has_Normal_Cell_Origin,正常细胞来源,C12578,Epithelial Cell,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C45714,Epithelial Tissue,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C32926,Large Intestinal Mucosa,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C54189,Colorectal Region,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C12378,Digestive System,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C54188,Rectosigmoid Region,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R88,Disease_Is_Stage,疾病分期,C90530,AJCC v7 Stage,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R88,Disease_Is_Stage,疾病分期,C27970,Stage III,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17567,APC Gene,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R176,Disease_Mapped_To_Gene,疾病-基因映射,C18363,BRAF Gene,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R176,Disease_Mapped_To_Gene,疾病-基因映射,C25785,KRAS Gene,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17359,TP53 Gene,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C26682,Abdominal Pain,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C37930,Constipation,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C3038,Fever,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C78438,Lower Gastrointestinal Hemorrhage,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C60661,Tenesmus,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C3445,Weight Loss,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C40430,BRAF Gene Mutation,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36493,High-Frequency Microsatellite Instability,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36683,Inactivating APC Gene Mutation,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36665,KRAS Gene Amplification,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C43597,MYC Gene Mutation,role,out,biomedical
C89997,Stage III Rectosigmoid Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36329,TP53 Gene Inactivation,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,A8,Concept_In_Subset,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out,metadata
C115047,Stage IIIA Colon Cancer AJCC v7,A8,Concept_In_Subset,Concept_In_Subset,C116977,CTRP Terminology,association,out,metadata
C115047,Stage IIIA Colon Cancer AJCC v7,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C37153,Malignant Stromal Cell,role,out,constraint
C115047,Stage IIIA Colon Cancer AJCC v7,R139,Disease_Excludes_Abnormal_Cell,Disease_Excludes_Abnormal_Cell,C36937,Neoplastic Smooth Muscle Cell,role,out,constraint
C115047,Stage IIIA Colon Cancer AJCC v7,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C36122,Benign Cellular Infiltrate,role,out,constraint
C115047,Stage IIIA Colon Cancer AJCC v7,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155862,Intermediate Grade Neuroendocrine Lesion,role,out,constraint
C115047,Stage IIIA Colon Cancer AJCC v7,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155864,Low Grade Neuroendocrine Lesion,role,out,constraint
C115047,Stage IIIA Colon Cancer AJCC v7,R142,Disease_Excludes_Finding,Disease_Excludes_Finding,C155861,Well Differentiated Neuroendocrine Lesion,role,out,constraint
C115047,Stage IIIA Colon Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,异常细胞,C12917,Malignant Cell,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,异常细胞,C36779,Malignant Epithelial Cell,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,异常细胞,C12922,Neoplastic Cell,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R105,Disease_Has_Abnormal_Cell,异常细胞,C36753,Neoplastic Epithelial Cell,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12382,Colon,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C54189,Colorectal Region,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12378,Digestive System,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12736,Intestine,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R100,Disease_Has_Associated_Anatomic_Site,相关解剖部位,C12379,Large Intestine,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R108,Disease_Has_Finding,伴随 finding,C54172,Carcinomatous Component Present,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R108,Disease_Has_Finding,伴随 finding,C53596,Epithelial Component Present,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R108,Disease_Has_Finding,伴随 finding,C36115,Malignant Cellular Infiltrate,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R104,Disease_Has_Normal_Cell_Origin,正常细胞来源,C12578,Epithelial Cell,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C45714,Epithelial Tissue,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R103,Disease_Has_Normal_Tissue_Origin,正常组织来源,C32926,Large Intestinal Mucosa,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C12382,Colon,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C54189,Colorectal Region,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R101,Disease_Has_Primary_Anatomic_Site,原发解剖部位,C12378,Digestive System,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R88,Disease_Is_Stage,疾病分期,C90530,AJCC v7 Stage,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R88,Disease_Is_Stage,疾病分期,C27970,Stage III,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R88,Disease_Is_Stage,疾病分期,C27977,Stage IIIA,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17567,APC Gene,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R176,Disease_Mapped_To_Gene,疾病-基因映射,C18363,BRAF Gene,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R176,Disease_Mapped_To_Gene,疾病-基因映射,C25785,KRAS Gene,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R176,Disease_Mapped_To_Gene,疾病-基因映射,C17359,TP53 Gene,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C26682,Abdominal Pain,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C37930,Constipation,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C3038,Fever,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C78438,Lower Gastrointestinal Hemorrhage,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R115,Disease_May_Have_Finding,可伴随 finding,C3445,Weight Loss,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C40430,BRAF Gene Mutation,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36493,High-Frequency Microsatellite Instability,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36683,Inactivating APC Gene Mutation,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36665,KRAS Gene Amplification,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C43597,MYC Gene Mutation,role,out,biomedical
C115047,Stage IIIA Colon Cancer AJCC v7,R89,Disease_May_Have_Molecular_Abnormality,可伴随分子异常,C36329,TP53 Gene Inactivation,role,out,biomedical
C134284,Stage IIIA Colon Cancer AJCC v8,A8,Concept_In_Subset,Concept_In_Subset,C118168,CTRP Disease Terminology,association,out,metadata
